名稱,來源平台,提供機關,格式,資源數,授權,最後更新,ODPortal,原始網址,分級,資源總數,已探測資源,與其他資料集共用資源,最大記錄數,檔案類欄位,實際型態
原住民族就失業情形-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:08:29,https://odportal.tw/dataset/pTlk7_3i,https://data.gov.tw/dataset/161525,真資料,3,2,,322,,json;text
原住民族就失業情形-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:36,https://odportal.tw/dataset/LmZW3bwh,https://data.gov.tw/dataset/161526,真資料,3,2,,416,,json;text
原住民族就業狀況調查報告,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:53:03,https://odportal.tw/dataset/OsTvtc-a,https://data.gov.tw/dataset/112722,連結殼,3,2,,24,檔案pdf,json;text
原住民族就業者工作地區-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:54,https://odportal.tw/dataset/7Erby5I2,https://data.gov.tw/dataset/161529,真資料,3,2,,304,,json;text
原住民族就業者工作地區-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:59,https://odportal.tw/dataset/Q8T9e_xj,https://data.gov.tw/dataset/161527,真資料,3,2,,320,,json;text
原住民族就業者工作地區-按行業及職業分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:15:06,https://odportal.tw/dataset/oiXpqyMn,https://data.gov.tw/dataset/161528,真資料,3,2,,263,,json;text
原住民族就業者目前場所工作年資狀況-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:08:49,https://odportal.tw/dataset/iYfpIi3R,https://data.gov.tw/dataset/161530,真資料,3,2,,277,,json;text
原住民族就業者目前場所工作年資狀況-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:00,https://odportal.tw/dataset/Cy6Pslr5,https://data.gov.tw/dataset/161532,真資料,3,2,,320,,json;text
原住民族就業者目前場所工作年資狀況-按行業及職業分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:08:55,https://odportal.tw/dataset/IXoPHTNW,https://data.gov.tw/dataset/161531,真資料,3,2,,232,,json;text
原住民族就業者的行業-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:20,https://odportal.tw/dataset/knLG_Ie4,https://data.gov.tw/dataset/161535,真資料,3,2,,277,,json;text
原住民族就業者的行業-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:12,https://odportal.tw/dataset/TJsCWTXN,https://data.gov.tw/dataset/161536,真資料,3,2,,334,,json;text
原住民族就業者的第一份工作的職業-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:46:31,https://odportal.tw/dataset/HL6JInaG,https://data.gov.tw/dataset/161537,真資料,3,2,,304,,json;text
原住民族就業者的第一份工作的職業-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:15:13,https://odportal.tw/dataset/skEsUnVf,https://data.gov.tw/dataset/161538,真資料,3,2,,320,,json;text
原住民族就業者的職業-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:32,https://odportal.tw/dataset/LZi5RG3x,https://data.gov.tw/dataset/161540,真資料,3,2,,304,,json;text
原住民族就業者的職業-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:26,https://odportal.tw/dataset/CrTvLsDo,https://data.gov.tw/dataset/161539,真資料,3,2,,320,,json;text
原住民族就業者從事非典型就業工作的原因-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:39,https://odportal.tw/dataset/60Yy3bL0,https://data.gov.tw/dataset/174799,真資料,3,2,,38,,json;text
原住民族就業者從事非典型就業工作的原因-按人口特性分-108年前,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:10:16,https://odportal.tw/dataset/MefztRqX,https://data.gov.tw/dataset/161541,真資料,3,2,,156,,json;text
原住民族就業者從事非典型就業工作的原因-按工作狀況分-108年前,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:10:23,https://odportal.tw/dataset/hf4VkRE0,https://data.gov.tw/dataset/161542,真資料,3,2,,146,,json;text
原住民族就業者從事非典型就業工作的原因-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:16:40,https://odportal.tw/dataset/WsZfRvJW,https://data.gov.tw/dataset/174800,真資料,3,2,,40,,json;text
原住民族就業者從事非典型就業工作的原因-按地區別分-108年以前,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:16:46,https://odportal.tw/dataset/Coi87TpL,https://data.gov.tw/dataset/161543,真資料,3,2,,168,,json;text
原住民族就業者從事非典型就業工作的原因－按行業及職業分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:14:47,https://odportal.tw/dataset/GqsF-mH9,https://data.gov.tw/dataset/174801,真資料,3,2,,29,,json;text
原住民族就業者從業身分-按人口特性分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:47,https://odportal.tw/dataset/2mErojtu,https://data.gov.tw/dataset/161546,真資料,3,2,,302,,json;text
原住民族就業者從業身分-按地區別分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:42,https://odportal.tw/dataset/q5A2BcWa,https://data.gov.tw/dataset/161547,真資料,3,2,,328,,json;text
原住民族就業者從業身分-按行業及職業分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:53,https://odportal.tw/dataset/73zD8-nQ,https://data.gov.tw/dataset/161545,真資料,3,2,,232,,json;text
原住民族進用統計表,政府開放資料平臺,,JSON;CSV,3,OGDL-1.0,2025/12/26 上午 09:26:36,https://odportal.tw/dataset/uhydyK8E,https://data.gov.tw/dataset/139186,真資料,3,2,,3,,json
原住民族傳統智慧創作專用權登記總表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:51:05,https://odportal.tw/dataset/weU0BXoi,https://data.gov.tw/dataset/137779,真資料,3,2,,95,,json;text
原住民族概況,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/11/28 下午 03:01:47,https://odportal.tw/dataset/egytcg1o,https://data.gov.tw/dataset/123594,真資料,1,1,,19,,text
原住民族歲時祭儀放假日期,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:01:21,https://odportal.tw/dataset/g0e75_if,https://data.gov.tw/dataset/164651,真資料,3,2,,66,,json;text
原住民族經濟戶長平均投資金額－依年齡、教育程度分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:46:33,https://odportal.tw/dataset/pYt3JdEo,https://data.gov.tw/dataset/91676,真資料,3,2,,11,,json;text
原住民族經濟戶長平均每人月收入依年齡,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:11,https://odportal.tw/dataset/YAr-D5bX,https://data.gov.tw/dataset/145205,真資料,3,2,,11,,json;text
原住民族經濟戶長平均每人月收入依性別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:47:26,https://odportal.tw/dataset/TEIHXra8,https://data.gov.tw/dataset/145204,真資料,3,2,,2,,json;text
原住民族經濟戶長平均每月收入－依性別、年齡教育程度分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:45:27,https://odportal.tw/dataset/WrXwrdur,https://data.gov.tw/dataset/91736,真資料,3,2,,38,,json;text
原住民族經濟戶長平均每月收入－依教育程度,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:57:24,https://odportal.tw/dataset/R815xBmL,https://data.gov.tw/dataset/145239,真資料,3,2,,5,,json;text
原住民族經濟戶長平均每月收入依區域,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:57:18,https://odportal.tw/dataset/Sx1xSsZf,https://data.gov.tw/dataset/145241,真資料,3,2,,20,,json;text
原住民族經濟戶長平均每月收入依族別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:50:29,https://odportal.tw/dataset/roEzfHE6,https://data.gov.tw/dataset/145240,真資料,3,2,,16,,json;text
原住民族經濟戶長平均每月收入狀況,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:46:26,https://odportal.tw/dataset/nRUe-Ehx,https://data.gov.tw/dataset/91816,真資料,3,2,,4,,json;text
原住民族經濟戶長平均儲蓄金額依年齡,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:31,https://odportal.tw/dataset/oLaVM2kD,https://data.gov.tw/dataset/145220,真資料,3,2,,11,,json;text
原住民族經濟戶長平均儲蓄金額依性別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:38,https://odportal.tw/dataset/DrR06gpM,https://data.gov.tw/dataset/145219,真資料,3,2,,2,,json;text
原住民族經濟戶長平均儲蓄金額依區域,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:04,https://odportal.tw/dataset/6rKca7Ko,https://data.gov.tw/dataset/145223,真資料,3,2,,20,,json;text
原住民族經濟戶長平均儲蓄金額依教育程度,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:23,https://odportal.tw/dataset/YcPKdKqN,https://data.gov.tw/dataset/145221,真資料,3,2,,5,,json;text
原住民族經濟戶長平均儲蓄金額依族別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:58:15,https://odportal.tw/dataset/84UPC1gV,https://data.gov.tw/dataset/145222,真資料,3,2,,16,,json;text
原住民族經濟戶長目前投資情形依年齡,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/6/29 下午 08:38:53,https://odportal.tw/dataset/nF2tXyNK,https://data.gov.tw/dataset/145227,真資料,3,2,,11,,json;text
原住民族經濟戶長目前投資情形依性別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/11 下午 05:01:28,https://odportal.tw/dataset/agdMoyB_,https://data.gov.tw/dataset/145224,真資料,3,2,,2,,json;text
原住民族經濟戶長目前投資情形依區域,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/11 下午 04:41:27,https://odportal.tw/dataset/mcgvvgCl,https://data.gov.tw/dataset/145230,真資料,3,2,,20,,json;text
原住民族經濟戶長目前投資情形依教育程度,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/11 下午 04:57:08,https://odportal.tw/dataset/UfefXzlq,https://data.gov.tw/dataset/145228,真資料,3,2,,5,,json;text
原住民族經濟戶長目前投資情形依族別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:03,https://odportal.tw/dataset/TaxoASKe,https://data.gov.tw/dataset/145229,真資料,3,2,,16,,json;text
原住民族經濟戶長年齡分布－按區域分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:59:35,https://odportal.tw/dataset/goOFYChu,https://data.gov.tw/dataset/91820,真資料,3,2,,15,,json;text
原住民族經濟戶長教育程度－按性別、年齡區域分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:59:42,https://odportal.tw/dataset/C21yyRyF,https://data.gov.tw/dataset/91818,真資料,3,2,,33,,json;text
原住民族福利,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/11/27 下午 02:31:17,https://odportal.tw/dataset/rzK05AJo,https://data.gov.tw/dataset/123581,真資料,1,1,,19,,text
原住民族綜合發展基金附屬單位決算,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:06:12,https://odportal.tw/dataset/BjkOjdN-,https://data.gov.tw/dataset/112727,連結殼,3,2,,12,檔案pdf,json;text
原住民族綜合發展基金附屬單位預算,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:06:21,https://odportal.tw/dataset/8I2pJi_V,https://data.gov.tw/dataset/112726,連結殼,3,2,,13,檔案pdf,json;text
原住民族綜合發展基金會計月報,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:16:43,https://odportal.tw/dataset/hliA4Nwk,https://data.gov.tw/dataset/137691,連結殼,3,2,,142,檔案下載,json;text
原住民族語言能力認證測驗之各方言別統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:44:54,https://odportal.tw/dataset/vpwnRUM_,https://data.gov.tw/dataset/138814,真資料,3,2,,714,,json;text
原住民族語言能力認證測驗之各族語別統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:44:46,https://odportal.tw/dataset/vwSZwjRJ,https://data.gov.tw/dataset/138815,真資料,3,2,,160,,json;text
原住民族語言能力認證測驗之各縣市統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:44:40,https://odportal.tw/dataset/o-XYTk1o,https://data.gov.tw/dataset/138813,真資料,3,2,,357,,json;text
原住民族語直播共學參與學校一覽表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/26 下午 03:38:42,https://odportal.tw/dataset/ex1A4Fqi,https://data.gov.tw/dataset/156599,真資料,3,2,,882,,json;text
原住民族語教材教具,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:07:02,https://odportal.tw/dataset/3drlPb0W,https://data.gov.tw/dataset/170575,真資料,3,2,,103,,json;text
原住民族影視音樂文化創意產業補助清冊,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:26,https://odportal.tw/dataset/781OVJ0V,https://data.gov.tw/dataset/137776,真資料,3,2,,180,,json;text
原住民族獎補助專區,政府開放資料平臺,,JSON,1,OGDL-1.0,2026/7/1 下午 11:38:44,https://odportal.tw/dataset/w1wFxSZp,https://data.gov.tw/dataset/55643,失效,1,1,,,,json
原住民族學生國中及高級中等學校畢業生升學與就業情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:51:40,https://odportal.tw/dataset/PQkVhXgi,https://data.gov.tw/dataset/93929,真資料,3,2,,8,,json;text
原住民族籍及族語教師有族語學經驗、通過族語認證人數,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:09:37,https://odportal.tw/dataset/lUBHJpKn,https://data.gov.tw/dataset/91837,真資料,3,2,,30,,json;text
原住民部落文化健康站,政府開放資料平臺,,CSV,1,OGDL-1.0,2022/11/8 下午 10:36:11,https://odportal.tw/dataset/oldlfv24,https://data.gov.tw/dataset/159524,連結殼,1,1,,3,相關網址,text
原住民就業者的從業身分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/3/6 上午 07:03:02,https://odportal.tw/dataset/uNZ-1hFn,https://data.gov.tw/dataset/161544,真資料,3,2,,8,,json;text
原住民就業者從事的行業,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:59:27,https://odportal.tw/dataset/pJfOJFbT,https://data.gov.tw/dataset/91822,真資料,3,2,,21,,json;text
原住民就業者從事的行業－按人口特性及地區分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:48:05,https://odportal.tw/dataset/SUfDcRV_,https://data.gov.tw/dataset/91743,真資料,3,2,,33,,json;text
原住民就業者擔任職業,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:59:19,https://odportal.tw/dataset/SK-uKA-4,https://data.gov.tw/dataset/91823,真資料,3,2,,9,,json;text
原住民嬰兒出生數按性別、出生月份及原住民身分分(按發生),政府開放資料平臺,,CSV,2,OGDL-1.0,2026/6/4 下午 03:24:39,https://odportal.tw/dataset/FPPhyZUg,https://data.gov.tw/dataset/169057,真資料,2,2,,6250,,text
桃園市15歲以上原住民族婚姻狀況每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/8/5 上午 10:15:00,https://odportal.tw/dataset/Ib9_d6hD,https://data.gov.tw/dataset/152661,真資料,1,1,Gvhp9v4s,19,,text
桃園市各區原住民族別人數每月統計(106年1月至114年10月),政府開放資料平臺,,CSV,91,OGDL-1.0,2026/1/7 上午 10:04:28,https://odportal.tw/dataset/DfJbCAFE,https://data.gov.tw/dataset/168339,真資料,91,3,6JOkF4C4,26,,text
桃園市各區原住民族別人數每月統計(114年11月起),政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/14 上午 10:11:50,https://odportal.tw/dataset/Imroe22P,https://data.gov.tw/dataset/176148,真資料,1,1,RUM1hSqQ,26,,text
桃園市低收入戶以工代賑人次-原住民族-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/21 上午 10:09:54,https://odportal.tw/dataset/BLu4DZic,https://data.gov.tw/dataset/152454,真資料,1,1,_sBlObvz,14,,text
桃園市社會工作人員專職人員-原住民族-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/8/5 上午 10:02:41,https://odportal.tw/dataset/-NQ1L_9h,https://data.gov.tw/dataset/152624,真資料,1,1,hNHTAsGr,16,,text
桃園市政府所屬機關學校原住民族人員進用情形(非原住民族地區),政府開放資料平臺,,CSV,4,OGDL-1.0,2026/7/6 上午 10:21:40,https://odportal.tw/dataset/SFEsjTjP,https://data.gov.tw/dataset/76836,真資料,4,2,17h0acbo,3,,text
桃園市政府所屬機關學校原住民族人員進用情形(原住民族地區),政府開放資料平臺,,CSV,4,OGDL-1.0,2026/8/5 上午 10:08:18,https://odportal.tw/dataset/oVzlfvSp,https://data.gov.tw/dataset/76833,真資料,4,2,LcTJW_WJ,3,,text
桃園市原住民身心障礙人數按障礙成因別、身心障礙類別分-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/21 上午 10:04:52,https://odportal.tw/dataset/oeOYyg7l,https://data.gov.tw/dataset/165918,真資料,1,1,7IOddAZi,12,,text
桃園市原住民身心障礙人數按障礙等級別、身心障礙類別分-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/6 上午 10:18:24,https://odportal.tw/dataset/K0osQ96X,https://data.gov.tw/dataset/165920,真資料,1,1,dp9Wf9jY,12,,text
桃園市原住民身心障礙者人數-按行政區分-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/8/5 上午 10:04:12,https://odportal.tw/dataset/XB8UNp_J,https://data.gov.tw/dataset/165917,真資料,1,1,DEOt1gHh,13,,text
桃園市原住民族人口比率按按三階段年齡別分-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/6 上午 10:24:09,https://odportal.tw/dataset/ZxSEbrwa,https://data.gov.tw/dataset/148197,真資料,1,1,NMy6XjpF,22,,text
桃園市原住民族人口數按身分別(平地及山地)分-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/6 上午 10:17:56,https://odportal.tw/dataset/lv4yhwne,https://data.gov.tw/dataset/148194,真資料,1,1,2fkfF2GR,22,,text
桃園市原住民族公共服務資源,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/3 上午 10:10:30,https://odportal.tw/dataset/q9w43_aP,https://data.gov.tw/dataset/26086,真資料,1,1,f3B_hvsj,12,,text
桃園市原住民族文化健康站資訊,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/3 上午 10:12:23,https://odportal.tw/dataset/HRFzjORT,https://data.gov.tw/dataset/25949,真資料,1,1,VXD5G6dl,38,,text
桃園市原住民族低收入戶人數每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/6 上午 10:17:06,https://odportal.tw/dataset/uFLjxvJa,https://data.gov.tw/dataset/152455,真資料,1,1,YeiH6nYm,15,,text
桃園市原住民族低收入戶戶數按戶長性別分-每年統計,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/6 上午 10:06:10,https://odportal.tw/dataset/DjjVo9xb,https://data.gov.tw/dataset/152450,真資料,1,1,vgQb7VZd,15,,text
